Episode,Time steps,Rewards,Tiles,Reward means,Tile means
312,241467.0,-65.00000000000028,15.0,31.36500000000097,45.25
313,241664.0,-4.700000000000053,15.0,30.680000000000792,43.35
314,242360.0,140.40000000000236,80.0,37.650000000000915,46.6
315,243080.0,138.00000000000279,80.0,44.60500000000106,49.9
316,244449.0,250.1000000000022,139.0,56.51000000000099,54.15
317,244811.0,-24.19999999999992,14.0,47.6350000000009,50.7
318,246311.0,344.99999999999466,165.0,64.13500000000047,56.2
319,246418.0,1.2999999999999616,14.0,68.40000000000047,55.8
320,247918.0,-15.00000000000134,45.0,66.6000000000002,55.2
321,248774.0,241.4000000000017,119.0,82.27000000000032,59.85
322,250274.0,266.99999999998766,139.0,95.95499999999973,66.05
323,251774.0,-113.99999999999757,12.0,90.06999999999984,65.9
324,251880.0,1.399999999999963,14.0,90.19999999999985,65.9
325,252666.0,251.4000000000013,120.0,92.47999999999976,65.95
326,253963.0,200.3000000000055,120.0,103.50000000000004,71.25
327,254780.0,245.30000000000192,119.0,119.21500000000019,75.85
328,256011.0,-108.09999999999984,15.0,113.9100000000002,75.9
329,256129.0,0.19999999999998153,14.0,99.37500000000027,69.65
330,256249.0,-1.4210854715202004e-14,14.0,99.39500000000027,69.6
331,256395.0,-2.6000000000000654,14.0,87.41000000000004,63.35
332,257479.0,221.60000000000417,120.0,101.74000000000026,68.6
333,257598.0,0.099999999999973,14.0,101.98000000000027,68.55
334,258865.0,260.30000000000325,139.0,107.97500000000032,71.5
335,259092.0,-10.700000000000166,14.0,100.54000000000016,68.2
336,260592.0,-104.99999999999848,15.0,82.78500000000012,62.0
337,261191.0,15.099999999999959,35.0,84.75000000000013,63.05
338,262691.0,207.00000000000713,119.0,77.85000000000075,60.75
339,264136.0,68.4999999999997,81.0,81.21000000000073,64.1
340,264342.0,51.40000000000003,34.0,84.5300000000008,63.55
341,265371.0,125.20000000000425,86.0,78.72000000000092,61.9
342,266325.0,291.5999999999986,139.0,79.95000000000148,61.9
343,266449.0,-0.4000000000000199,14.0,85.63000000000136,62.0
344,267949.0,263.9999999999993,138.0,98.76000000000133,68.2
345,268212.0,48.699999999999925,35.0,88.62500000000125,63.95
346,268368.0,-3.6000000000000014,14.0,78.43000000000097,58.65
347,269770.0,249.8000000000013,140.0,78.65500000000095,59.7
348,270408.0,140.30000000000186,78.0,91.07500000000103,62.85
349,270532.0,-0.400000000000027,14.0,91.04500000000102,62.85
350,271395.0,111.80000000000268,76.0,96.63500000000116,65.95
351,272895.0,128.9999999999999,93.0,103.21500000000114,69.9
352,273011.0,0.3999999999999666,14.0,92.15500000000095,64.6
353,273336.0,24.59999999999973,29.0,93.38000000000093,65.35
354,274836.0,-110.99999999999807,13.0,74.81500000000088,59.05
355,275154.0,46.20000000000004,36.0,77.66000000000089,60.15
356,276654.0,207.0000000000059,119.0,93.2600000000011,65.35
357,276911.0,49.300000000000004,35.0,94.97000000000111,65.35
358,278411.0,266.9999999999849,139.0,97.97,66.35
359,278717.0,44.39999999999993,35.0,96.76500000000001,64.05
360,280128.0,188.90000000000603,120.0,103.6400000000003,68.35
361,281628.0,153.0000000000014,101.0,105.03000000000016,69.1
362,281781.0,-0.3000000000000149,15.0,90.43500000000023,62.9
363,282513.0,253.80000000000106,119.0,103.14500000000028,68.15
364,282632.0,0.099999999999973,14.0,89.95000000000032,61.95
365,282756.0,-0.400000000000027,14.0,87.49500000000032,60.9
366,283486.0,182.10000000000272,95.0,96.78000000000046,64.95
367,284986.0,-36.00000000000031,38.0,82.49000000000038,59.85
368,285122.0,-1.6000000000000298,14.0,75.39500000000028,56.65
369,286622.0,-95.99999999999912,18.0,70.61500000000032,56.85
370,288122.0,-110.99999999999811,13.0,59.475000000000286,53.7
371,288233.0,0.8999999999999666,14.0,53.0700000000003,49.75
372,289733.0,-110.99999999999807,13.0,47.500000000000384,49.7
373,290063.0,-18.000000000000263,15.0,45.37000000000039,49.0
374,290227.0,-1.40000000000002,15.0,50.85000000000029,49.1
375,290570.0,34.799999999999756,33.0,50.28000000000028,48.95
376,291054.0,-33.40000000000013,15.0,38.25999999999998,43.75
377,292554.0,-107.99999999999827,14.0,30.39500000000006,42.7
378,294054.0,-86.99999999999976,21.0,12.695000000000828,36.8
379,294267.0,-9.300000000000026,14.0,10.010000000000833,35.75
380,295767.0,-101.99999999999872,16.0,-4.534999999999405,30.55
381,297267.0,-107.99999999999812,14.0,-17.584999999999383,26.2
382,298413.0,-63.500000000000874,27.0,-20.744999999999425,26.8
383,299913.0,-110.99999999999804,13.0,-38.98499999999938,21.5
384,301303.0,-39.90000000000107,43.0,-40.98499999999943,22.95
385,302803.0,-8.999999999997415,47.0,-41.4149999999993,24.6
386,303637.0,60.699999999999676,58.0,-47.48499999999945,22.75
387,305137.0,-110.99999999999812,13.0,-51.234999999999346,21.5
388,305439.0,47.900000000000006,36.0,-48.759999999999344,22.6
389,306939.0,-110.99999999999808,13.0,-49.509999999999295,22.35
390,307057.0,0.19999999999997087,14.0,-43.949999999999385,22.4
391,308557.0,-110.9999999999981,13.0,-49.54499999999929,22.35
392,310057.0,-78.00000000000044,24.0,-47.894999999999406,22.9
393,311557.0,-110.99999999999812,13.0,-52.5449999999993,22.8
394,311777.0,-7.0000000000001705,15.0,-52.82499999999931,22.8
395,313277.0,-32.999999999999815,39.0,-56.21499999999928,23.1
396,314777.0,-45.00000000000047,35.0,-56.7949999999993,24.1
397,316277.0,-113.9999999999976,12.0,-57.094999999999274,24.0
398,317777.0,-110.99999999999808,13.0,-58.294999999999185,23.6
399,318885.0,-95.80000000000072,15.0,-62.61999999999922,23.65
400,320385.0,-21.00000000000068,43.0,-58.569999999999325,25.0
401,321885.0,-32.99999999999993,39.0,-54.8199999999994,26.25
402,322061.0,-2.5000000000001137,15.0,-51.76999999999938,25.65
403,323561.0,-110.99999999999801,13.0,-51.76999999999937,25.65
404,323880.0,55.20000000000027,39.0,-47.014999999999304,25.45
405,324258.0,43.30000000000001,37.0,-44.39999999999943,24.95
406,324606.0,49.300000000000225,38.0,-44.9699999999994,23.95
407,324748.0,-2.100000000000044,14.0,-39.5249999999995,24.0
408,326248.0,-57.000000000001435,31.0,-44.76999999999957,23.75
409,326781.0,156.7000000000018,80.0,-31.384999999999582,27.1
410,326917.0,-1.5000000000000426,14.0,-31.46999999999958,27.1
411,327076.0,-3.8000000000000327,14.0,-26.10999999999968,27.15
412,328576.0,-81.00000000000001,23.0,-26.259999999999657,27.1
413,328728.0,-3.2000000000000597,14.0,-20.869999999999752,27.15
414,329085.0,63.40000000000049,43.0,-17.349999999999717,28.55
415,329401.0,52.50000000000023,38.0,-13.074999999999715,28.5
416,329665.0,48.6,35.0,-8.394999999999692,28.5
417,330064.0,35.19999999999965,35.0,-0.93499999999983,29.65
418,330696.0,149.80000000000157,81.0,12.105000000000153,33.05
419,330866.0,-2.0000000000000924,15.0,16.795000000000183,33.05
420,330982.0,0.39999999999996305,14.0,17.865000000000215,31.6
421,331387.0,49.59999999999994,40.0,21.99500000000021,31.65
422,331762.0,37.59999999999991,35.0,24.00000000000021,32.65
423,332423.0,143.900000000002,80.0,36.74500000000021,36.0
424,332852.0,-27.900000000000215,15.0,32.59000000000019,34.8
425,332996.0,0.599999999999973,15.0,30.455000000000183,33.7
426,333503.0,24.39999999999943,35.0,29.210000000000143,33.55
427,334093.0,16.099999999999312,35.0,30.12000000000011,34.6
428,334242.0,0.0999999999999659,15.0,32.97500000000018,33.8
429,335742.0,-24.000000000000707,42.0,23.940000000000055,31.9
430,337242.0,-107.99999999999831,14.0,18.615000000000144,31.9
431,338742.0,-20.999999999999893,43.0,17.75500000000015,33.35
